job_id,company_id,job_type,job_level,job_function,city,salary_min_k,salary_max_k,target_top10,online_days,urgency,hot_function,industry,company_size,funding_stage,brand_level,salary_level,intl_flag,top10_talent_ratio,avg_apply_cnt,hire_rate,overall_rating,work_life_balance_score,salary_competitiveness,resume_response_rate,resume_response_time,offer_conversion_rate,talent_care_index,enterprise_tier,impression_cnt,view_cnt,apply_cnt,hire_cnt,price_label,salary_avg_k
418,143,全职,高级,数据分析,北京,12,25,0,15,2,1,教育,1000,C轮及以上,2,1,0,0.144,230,0.179,4.83,2.72,4.03,0.206,3.31,0.18,0.375,T3,699,660,180,33,274.4,18.5
419,143,全职,中级,数据分析,北京,26,39,0,48,1,1,教育,1000,C轮及以上,2,1,0,0.144,230,0.179,4.83,2.72,4.03,0.206,3.31,0.18,0.375,T3,729,696,201,38,281.23,32.5
420,143,全职,高级,后端开发,新加坡,15,21,0,52,1,1,教育,1000,C轮及以上,2,1,0,0.144,230,0.179,4.83,2.72,4.03,0.206,3.31,0.18,0.375,T3,590,502,133,21,255.69,18.0
421,144,全职,高级,运营,杭州,24,28,0,21,3,0,咨询,3000,上市公司,3,3,0,0.467,140,0.247,3.38,2.66,3.27,0.467,0.71,0.543,0.402,T2,741,712,208,50,374.92,26.0
422,144,全职,高级,产品经理,北京,8,15,0,40,1,0,咨询,3000,上市公司,3,3,0,0.467,140,0.247,3.38,2.66,3.27,0.467,0.71,0.543,0.402,T2,732,699,202,52,373.02,11.5
423,144,全职,高级,运营,北京,20,34,1,53,3,0,咨询,3000,上市公司,3,3,0,0.467,140,0.247,3.38,2.66,3.27,0.467,0.71,0.543,0.402,T2,800,760,249,54,380.0,27.0
424,144,全职,中级,前端开发,广州,35,42,0,18,2,0,咨询,3000,上市公司,3,3,0,0.467,140,0.247,3.38,2.66,3.27,0.467,0.71,0.543,0.402,T2,738,709,197,49,371.38,38.5
425,145,全职,中级,后端开发,杭州,8,17,0,9,1,1,制造业,3000,未融资,2,5,0,0.236,131,0.286,4.84,4.73,3.32,0.411,6.7,0.105,0.478,T3,772,747,251,71,325.56,12.5
426,145,全职,中级,产品经理,广州,25,32,1,18,2,0,制造业,3000,未融资,2,5,0,0.236,131,0.286,4.84,4.73,3.32,0.411,6.7,0.105,0.478,T3,784,738,236,65,321.74,28.5
427,145,全职,中级,产品经理,新加坡,16,20,1,17,2,0,制造业,3000,未融资,2,5,0,0.236,131,0.286,4.84,4.73,3.32,0.411,6.7,0.105,0.478,T3,725,689,207,56,313.63,18.0
428,145,全职,高级,后端开发,广州,13,27,1,48,3,1,制造业,3000,未融资,2,5,0,0.236,131,0.286,4.84,4.73,3.32,0.411,6.7,0.105,0.478,T3,747,708,221,54,317.68,20.0
429,146,全职,初级,算法工程师,广州,31,43,1,18,3,1,互联网,1000,未融资,2,2,0,0.228,117,0.237,4.39,3.66,2.68,0.226,1.86,0.541,0.461,T3,789,751,228,60,317.47,37.0
430,146,全职,高级,运营,上海,16,20,0,34,3,0,互联网,1000,未融资,2,2,0,0.228,117,0.237,4.39,3.66,2.68,0.226,1.86,0.541,0.461,T3,742,707,217,46,314.41,18.0
431,146,全职,中级,后端开发,广州,31,36,0,33,1,1,互联网,1000,未融资,2,2,0,0.228,117,0.237,4.39,3.66,2.68,0.226,1.86,0.541,0.461,T3,644,530,139,35,286.84,33.5
432,146,全职,中级,前端开发,深圳,20,27,0,52,2,0,互联网,1000,未融资,2,2,0,0.228,117,0.237,4.39,3.66,2.68,0.226,1.86,0.541,0.461,T3,739,706,199,41,309.05,23.5
433,147,全职,中级,产品经理,广州,12,22,1,29,3,0,教育,100,C轮及以上,1,2,0,0.191,242,0.23,4.22,3.3,3.37,0.554,5.63,0.386,0.446,T3,764,734,210,43,285.56,17.0
434,147,全职,初级,前端开发,上海,22,27,0,33,1,0,教育,100,C轮及以上,1,2,0,0.191,242,0.23,4.22,3.3,3.37,0.554,5.63,0.386,0.446,T3,717,650,164,38,271.06,24.5
435,147,全职,高级,运营,深圳,36,47,1,22,1,0,教育,100,C轮及以上,1,2,0,0.191,242,0.23,4.22,3.3,3.37,0.554,5.63,0.386,0.446,T3,721,684,190,44,279.69,41.5
436,147,全职,高级,后端开发,新加坡,23,34,0,32,1,1,教育,100,C轮及以上,1,2,0,0.191,242,0.23,4.22,3.3,3.37,0.554,5.63,0.386,0.446,T3,679,625,164,35,271.06,28.5
437,148,全职,初级,算法工程师,广州,22,36,0,43,2,1,咨询,50,C轮及以上,3,4,0,0.116,163,0.257,3.4,3.69,4.66,0.482,5.53,0.266,0.418,T2,749,718,201,55,281.95,29.0
438,148,全职,中级,算法工程师,新加坡,16,21,1,48,3,1,咨询,50,C轮及以上,3,4,0,0.116,163,0.257,3.4,3.69,4.66,0.482,5.53,0.266,0.418,T2,762,722,208,58,284.18,18.5
439,148,全职,中级,前端开发,广州,20,23,0,22,3,0,咨询,50,C轮及以上,3,4,0,0.116,163,0.257,3.4,3.69,4.66,0.482,5.53,0.266,0.418,T2,769,740,223,52,288.72,21.5
440,148,全职,初级,运营,广州,12,19,0,18,1,0,咨询,50,C轮及以上,3,4,0,0.116,163,0.257,3.4,3.69,4.66,0.482,5.53,0.266,0.418,T2,739,708,226,55,289.59,15.5
441,148,全职,初级,前端开发,深圳,38,50,0,43,2,0,咨询,50,C轮及以上,3,4,0,0.116,163,0.257,3.4,3.69,4.66,0.482,5.53,0.266,0.418,T2,765,726,208,51,284.18,44.0
442,149,全职,中级,数据分析,深圳,24,29,0,44,3,1,教育,100,A轮,3,5,0,0.27,50,0.162,3.11,3.3,3.08,0.644,1.92,0.462,0.423,T2,778,742,206,36,338.59,26.5
443,149,全职,初级,算法工程师,新加坡,17,29,1,23,3,1,教育,100,A轮,3,5,0,0.27,50,0.162,3.11,3.3,3.08,0.644,1.92,0.462,0.423,T2,759,727,215,28,341.37,23.0
444,150,全职,中级,后端开发,上海,34,40,0,33,2,1,零售,200,未融资,5,5,0,0.109,107,0.251,4.14,3.72,4.24,0.635,4.54,0.354,0.555,T1,799,763,243,54,319.28,37.0
445,150,全职,中级,算法工程师,上海,26,33,1,53,3,1,零售,200,未融资,5,5,0,0.109,107,0.251,4.14,3.72,4.24,0.635,4.54,0.354,0.555,T1,830,792,214,40,310.18,29.5
446,150,全职,高级,算法工程师,北京,34,40,0,38,1,1,零售,200,未融资,5,5,0,0.109,107,0.251,4.14,3.72,4.24,0.635,4.54,0.354,0.555,T1,792,756,205,64,307.1,37.0
447,150,全职,中级,运营,杭州,13,22,0,31,1,0,零售,200,未融资,5,5,0,0.109,107,0.251,4.14,3.72,4.24,0.635,4.54,0.354,0.555,T1,735,703,205,53,307.1,17.5
448,150,全职,中级,后端开发,深圳,23,28,1,59,2,1,零售,200,未融资,5,5,0,0.109,107,0.251,4.14,3.72,4.24,0.635,4.54,0.354,0.555,T1,805,750,228,55,314.72,25.5
449,151,全职,中级,后端开发,北京,15,26,0,15,3,1,咨询,100,上市公司,5,2,0,0.426,203,0.052,4.3,4.65,4.07,0.285,0.81,0.35,0.591,T1,727,687,197,10,401.93,20.5
450,151,全职,中级,前端开发,北京,15,26,0,25,1,0,咨询,100,上市公司,5,2,0,0.426,203,0.052,4.3,4.65,4.07,0.285,0.81,0.35,0.591,T1,783,744,225,13,411.46,20.5
451,151,全职,初级,运营,杭州,31,44,0,53,2,0,咨询,100,上市公司,5,2,0,0.426,203,0.052,4.3,4.65,4.07,0.285,0.81,0.35,0.591,T1,792,744,259,13,418.0,37.5
452,152,全职,高级,数据分析,新加坡,15,28,0,32,3,1,咨询,100,B轮,1,1,1,0.217,158,0.281,3.42,3.98,4.66,0.884,3.64,0.155,0.554,T3,659,580,153,49,274.47,21.5
453,152,全职,中级,后端开发,新加坡,34,39,0,57,3,1,咨询,100,B轮,1,1,1,0.217,158,0.281,3.42,3.98,4.66,0.884,3.64,0.155,0.554,T3,826,762,212,59,293.6,36.5
454,152,全职,高级,算法工程师,上海,14,22,1,14,3,1,咨询,100,B轮,1,1,1,0.217,158,0.281,3.42,3.98,4.66,0.884,3.64,0.155,0.554,T3,739,711,205,59,291.63,18.0
455,152,全职,中级,产品经理,新加坡,25,31,0,37,3,0,咨询,100,B轮,1,1,1,0.217,158,0.281,3.42,3.98,4.66,0.884,3.64,0.155,0.554,T3,730,638,164,38,278.54,28.0
456,152,全职,高级,算法工程师,北京,31,43,0,10,3,1,咨询,100,B轮,1,1,1,0.217,158,0.281,3.42,3.98,4.66,0.884,3.64,0.155,0.554,T3,785,751,215,67,294.42,37.0
457,153,全职,高级,数据分析,杭州,34,36,0,55,2,1,制造业,1000,上市公司,1,4,0,0.219,197,0.161,4.11,4.24,2.83,0.331,0.6,0.295,0.464,T3,764,726,195,39,289.23,35.0
458,153,全职,中级,运营,杭州,24,30,0,18,1,0,制造业,1000,上市公司,1,4,0,0.219,197,0.161,4.11,4.24,2.83,0.331,0.6,0.295,0.464,T3,727,686,200,24,290.72,27.0
459,153,全职,初级,运营,北京,27,38,0,54,1,0,制造业,1000,上市公司,1,4,0,0.219,197,0.161,4.11,4.24,2.83,0.331,0.6,0.295,0.464,T3,727,689,203,27,291.59,32.5
460,154,全职,中级,后端开发,广州,23,37,0,13,2,1,咨询,1000,天使轮,4,5,1,0.263,165,0.188,4.71,3.41,4.94,0.512,6.49,0.221,0.524,T1,744,705,216,35,356.96,30.0
461,154,全职,初级,算法工程师,新加坡,37,50,0,34,2,1,咨询,1000,天使轮,4,5,1,0.263,165,0.188,4.71,3.41,4.94,0.512,6.49,0.221,0.524,T1,830,781,220,41,358.22,43.5
462,154,全职,中级,前端开发,杭州,12,20,0,17,2,0,咨询,1000,天使轮,4,5,1,0.263,165,0.188,4.71,3.41,4.94,0.512,6.49,0.221,0.524,T1,832,793,247,46,366.14,16.0
463,154,全职,初级,算法工程师,杭州,29,42,0,54,2,1,咨询,1000,天使轮,4,5,1,0.263,165,0.188,4.71,3.41,4.94,0.512,6.49,0.221,0.524,T1,858,823,243,54,365.02,35.5
464,154,全职,中级,运营,广州,38,43,0,50,1,0,咨询,1000,天使轮,4,5,1,0.263,165,0.188,4.71,3.41,4.94,0.512,6.49,0.221,0.524,T1,874,826,248,36,366.41,40.5
465,155,全职,初级,数据分析,北京,21,26,1,28,2,1,教育,1000,天使轮,5,2,0,0.25,136,0.114,4.67,4.35,3.96,0.542,6.84,0.108,0.506,T1,777,746,237,31,376.98,23.5
466,155,全职,初级,后端开发,北京,35,41,0,39,3,1,教育,1000,天使轮,5,2,0,0.25,136,0.114,4.67,4.35,3.96,0.542,6.84,0.108,0.506,T1,768,720,207,28,367.28,38.0
467,156,全职,中级,数据分析,北京,28,33,0,10,1,1,咨询,3000,C轮及以上,2,5,0,0.498,59,0.236,4.85,4.17,4.99,0.769,1.94,0.28,0.764,T2,728,697,191,32,354.88,30.5
468,156,全职,中级,算法工程师,杭州,26,32,0,29,2,1,咨询,3000,C轮及以上,2,5,0,0.498,59,0.236,4.85,4.17,4.99,0.769,1.94,0.28,0.764,T2,788,744,198,40,357.11,29.0
469,157,全职,初级,运营,广州,30,42,1,22,3,0,制造业,200,A轮,3,4,1,0.295,108,0.069,3.73,2.8,4.78,0.269,1.85,0.145,0.346,T2,804,763,224,13,349.82,36.0
470,157,全职,初级,后端开发,新加坡,16,27,0,30,2,1,制造业,200,A轮,3,4,1,0.295,108,0.069,3.73,2.8,4.78,0.269,1.85,0.145,0.346,T2,787,749,231,16,351.82,21.5
471,157,全职,初级,算法工程师,广州,23,31,0,52,3,1,制造业,200,A轮,3,4,1,0.295,108,0.069,3.73,2.8,4.78,0.269,1.85,0.145,0.346,T2,763,742,249,14,356.71,27.0
472,157,全职,初级,前端开发,杭州,15,24,1,51,2,0,制造业,200,A轮,3,4,1,0.295,108,0.069,3.73,2.8,4.78,0.269,1.85,0.145,0.346,T2,746,702,205,18,344.04,19.5
473,157,全职,高级,前端开发,北京,37,45,0,49,3,0,制造业,200,A轮,3,4,1,0.295,108,0.069,3.73,2.8,4.78,0.269,1.85,0.145,0.346,T2,797,753,221,22,348.94,41.0
474,158,全职,高级,产品经理,广州,25,38,0,52,2,0,制造业,1000,天使轮,1,4,0,0.09,252,0.268,3.64,3.93,3.05,0.5,5.4,0.228,0.36,T3,735,694,213,56,242.28,31.5
475,158,全职,中级,运营,深圳,8,14,0,49,1,0,制造业,1000,天使轮,1,4,0,0.09,252,0.268,3.64,3.93,3.05,0.5,5.4,0.228,0.36,T3,689,654,181,46,232.75,11.0
476,158,全职,高级,数据分析,新加坡,24,36,0,35,2,1,制造业,1000,天使轮,1,4,0,0.09,252,0.268,3.64,3.93,3.05,0.5,5.4,0.228,0.36,T3,695,662,201,59,238.89,30.0
477,158,全职,中级,算法工程师,上海,37,51,1,45,3,1,制造业,1000,天使轮,1,4,0,0.09,252,0.268,3.64,3.93,3.05,0.5,5.4,0.228,0.36,T3,764,725,237,62,248.54,44.0
478,158,全职,初级,运营,新加坡,33,46,1,8,1,0,制造业,1000,天使轮,1,4,0,0.09,252,0.268,3.64,3.93,3.05,0.5,5.4,0.228,0.36,T3,793,755,226,60,245.76,39.5
479,159,全职,中级,算法工程师,广州,30,35,0,41,3,1,零售,50,未融资,3,3,0,0.323,90,0.257,4.5,3.14,2.64,0.64,2.15,0.146,0.424,T2,756,708,224,55,355.73,32.5
480,160,全职,高级,后端开发,深圳,16,30,0,38,3,1,教育,3000,上市公司,3,2,0,0.118,154,0.104,3.86,4.51,3.14,0.351,6.32,0.15,0.354,T2,752,709,221,21,289.24,23.0
481,161,全职,中级,前端开发,新加坡,25,33,0,32,2,0,金融,500,上市公司,4,4,0,0.064,182,0.252,3.18,3.56,3.82,0.639,4.23,0.2,0.38,T2,799,760,224,61,262.81,29.0
482,161,全职,高级,前端开发,深圳,22,34,1,36,2,0,金融,500,上市公司,4,4,0,0.064,182,0.252,3.18,3.56,3.82,0.639,4.23,0.2,0.38,T2,755,708,215,64,262.5,28.0
483,161,全职,初级,数据分析,上海,36,41,0,11,2,1,金融,500,上市公司,4,4,0,0.064,182,0.252,3.18,3.56,3.82,0.639,4.23,0.2,0.38,T2,761,734,220,54,262.5,38.5
484,161,全职,中级,产品经理,北京,22,35,0,33,2,0,金融,500,上市公司,4,4,0,0.064,182,0.252,3.18,3.56,3.82,0.639,4.23,0.2,0.38,T2,762,727,233,64,265.5,28.5
485,162,全职,中级,数据分析,北京,11,23,0,7,3,1,金融,50,C轮及以上,5,3,0,0.487,171,0.247,3.57,4.99,2.93,0.847,2.78,0.6,0.682,T1,707,675,205,47,414.38,17.0
486,163,全职,高级,算法工程师,广州,19,30,1,23,2,1,咨询,50,B轮,1,3,0,0.398,242,0.208,3.84,2.73,2.92,0.898,5.91,0.101,0.344,T3,744,704,188,43,322.12,24.5
487,163,全职,高级,数据分析,广州,33,37,0,27,1,1,咨询,50,B轮,1,3,0,0.398,242,0.208,3.84,2.73,2.92,0.898,5.91,0.101,0.344,T3,692,633,169,41,315.87,35.0
488,164,全职,中级,数据分析,深圳,35,42,0,30,1,1,零售,1000,C轮及以上,3,5,0,0.491,194,0.143,3.59,4.45,3.66,0.223,3.71,0.419,0.437,T2,784,737,223,33,380.0,38.5
489,164,全职,中级,数据分析,上海,15,17,1,29,2,1,零售,1000,C轮及以上,3,5,0,0.491,194,0.143,3.59,4.45,3.66,0.223,3.71,0.419,0.437,T2,752,708,233,38,380.0,16.0
490,165,全职,中级,产品经理,深圳,17,31,1,10,3,0,互联网,500,B轮,1,5,0,0.265,71,0.118,3.66,4.18,2.58,0.365,6.43,0.171,0.282,T3,732,697,221,28,307.75,24.0
491,165,全职,中级,产品经理,新加坡,9,19,1,56,3,0,互联网,500,B轮,1,5,0,0.265,71,0.118,3.66,4.18,2.58,0.365,6.43,0.171,0.282,T3,707,666,194,22,300.11,14.0
492,166,全职,高级,数据分析,北京,33,47,0,34,3,1,咨询,500,C轮及以上,2,3,0,0.29,147,0.108,3.59,4.42,2.8,0.417,6.53,0.56,0.438,T3,757,728,208,16,326.68,40.0
493,166,全职,高级,后端开发,北京,8,14,1,44,2,1,咨询,500,C轮及以上,2,3,0,0.29,147,0.108,3.59,4.42,2.8,0.417,6.53,0.56,0.438,T3,670,632,194,21,322.37,11.0
494,166,全职,高级,算法工程师,广州,35,39,0,19,1,1,咨询,500,C轮及以上,2,3,0,0.29,147,0.108,3.59,4.42,2.8,0.417,6.53,0.56,0.438,T3,760,722,213,19,328.15,37.0
495,166,全职,高级,后端开发,北京,26,38,1,46,3,1,咨询,500,C轮及以上,2,3,0,0.29,147,0.108,3.59,4.42,2.8,0.417,6.53,0.56,0.438,T3,791,752,229,26,332.63,32.0
496,167,全职,高级,数据分析,新加坡,9,17,0,11,3,1,零售,3000,C轮及以上,4,5,1,0.126,297,0.13,3.08,3.27,3.54,0.479,1.58,0.147,0.308,T2,821,782,223,28,308.81,13.0
497,167,全职,初级,运营,上海,17,21,0,23,2,0,零售,3000,C轮及以上,4,5,1,0.126,297,0.13,3.08,3.27,3.54,0.479,1.58,0.147,0.308,T2,772,734,231,30,311.22,19.0
498,167,全职,高级,数据分析,新加坡,13,21,1,55,1,1,零售,3000,C轮及以上,4,5,1,0.126,297,0.13,3.08,3.27,3.54,0.479,1.58,0.147,0.308,T2,801,759,237,30,312.97,17.0
499,167,全职,初级,产品经理,北京,12,21,1,54,2,0,零售,3000,C轮及以上,4,5,1,0.126,297,0.13,3.08,3.27,3.54,0.479,1.58,0.147,0.308,T2,794,758,227,27,310.02,16.5
500,167,全职,中级,产品经理,新加坡,22,35,1,9,2,0,零售,3000,C轮及以上,4,5,1,0.126,297,0.13,3.08,3.27,3.54,0.479,1.58,0.147,0.308,T2,814,775,244,30,314.96,28.5
501,168,全职,中级,算法工程师,深圳,11,21,1,55,2,1,教育,500,C轮及以上,2,4,1,0.161,286,0.276,4.27,3.73,2.66,0.37,0.52,0.578,0.527,T3,776,735,226,70,295.39,16.0
502,168,全职,初级,数据分析,北京,19,32,0,25,3,1,教育,500,C轮及以上,2,4,1,0.161,286,0.276,4.27,3.73,2.66,0.37,0.52,0.578,0.527,T3,824,775,211,57,291.14,25.5
503,168,全职,初级,运营,深圳,26,37,0,42,2,0,教育,500,C轮及以上,2,4,1,0.161,286,0.276,4.27,3.73,2.66,0.37,0.52,0.578,0.527,T3,822,788,236,65,298.07,31.5
504,168,全职,中级,前端开发,杭州,34,37,0,19,1,0,教育,500,C轮及以上,2,4,1,0.161,286,0.276,4.27,3.73,2.66,0.37,0.52,0.578,0.527,T3,826,788,230,52,296.48,35.5
505,168,全职,初级,前端开发,杭州,21,35,1,32,2,0,教育,500,C轮及以上,2,4,1,0.161,286,0.276,4.27,3.73,2.66,0.37,0.52,0.578,0.527,T3,779,734,216,58,292.59,28.0
506,169,全职,中级,算法工程师,深圳,31,35,0,56,2,1,教育,200,B轮,1,1,0,0.427,218,0.069,4.19,4.49,3.49,0.342,6.9,0.405,0.471,T3,699,639,180,7,323.7,33.0
507,169,全职,中级,产品经理,杭州,10,15,0,7,3,0,教育,200,B轮,1,1,0,0.427,218,0.069,4.19,4.49,3.49,0.342,6.9,0.405,0.471,T3,670,633,195,14,328.39,12.5
508,169,全职,高级,算法工程师,杭州,28,37,1,20,2,1,教育,200,B轮,1,1,0,0.427,218,0.069,4.19,4.49,3.49,0.342,6.9,0.405,0.471,T3,773,742,226,15,337.05,32.5
509,170,全职,中级,算法工程师,新加坡,17,20,0,23,2,1,教育,1000,B轮,1,4,1,0.21,270,0.257,4.31,3.08,3.69,0.868,6.39,0.101,0.45,T3,759,712,226,53,295.42,18.5
510,170,全职,初级,数据分析,广州,25,31,1,13,1,1,教育,1000,B轮,1,4,1,0.21,270,0.257,4.31,3.08,3.69,0.868,6.39,0.101,0.45,T3,847,815,225,51,295.16,28.0
511,170,全职,中级,后端开发,上海,20,23,1,14,2,1,教育,1000,B轮,1,4,1,0.21,270,0.257,4.31,3.08,3.69,0.868,6.39,0.101,0.45,T3,771,730,218,52,293.31,21.5
512,170,全职,中级,产品经理,北京,35,46,0,42,3,0,教育,1000,B轮,1,4,1,0.21,270,0.257,4.31,3.08,3.69,0.868,6.39,0.101,0.45,T3,787,741,206,58,289.99,40.5
513,171,全职,中级,前端开发,深圳,12,15,1,49,1,0,教育,500,C轮及以上,5,3,0,0.422,117,0.137,3.38,3.07,3.63,0.843,0.86,0.547,0.564,T1,688,660,182,23,395.58,13.5
514,171,全职,高级,算法工程师,广州,10,15,0,37,1,1,教育,500,C轮及以上,5,3,0,0.422,117,0.137,3.38,3.07,3.63,0.843,0.86,0.547,0.564,T1,718,681,235,30,413.9,12.5
515,171,全职,高级,产品经理,广州,17,31,1,18,1,0,教育,500,C轮及以上,5,3,0,0.422,117,0.137,3.38,3.07,3.63,0.843,0.86,0.547,0.564,T1,787,751,227,25,411.42,24.0
516,172,全职,中级,前端开发,杭州,10,14,0,18,3,0,教育,3000,天使轮,3,3,0,0.369,246,0.18,3.59,3.88,4.67,0.233,5.91,0.361,0.404,T2,706,667,196,41,355.7,12.0
517,172,全职,中级,数据分析,北京,8,18,1,15,3,1,教育,3000,天使轮,3,3,0,0.369,246,0.18,3.59,3.88,4.67,0.233,5.91,0.361,0.404,T2,738,701,195,37,355.37,13.0
518,173,全职,高级,数据分析,广州,18,24,1,41,2,1,零售,200,A轮,3,4,0,0.13,188,0.249,4.24,3.81,3.83,0.437,3.48,0.231,0.47,T2,766,729,220,71,295.25,21.0
519,174,全职,中级,后端开发,深圳,32,41,1,37,2,1,零售,100,A轮,2,5,1,0.278,105,0.271,4.2,3.21,3.67,0.484,2.18,0.484,0.518,T3,844,803,241,68,333.18,36.5
520,175,全职,高级,产品经理,新加坡,11,24,0,26,1,0,制造业,100,A轮,4,5,0,0.355,228,0.136,4.01,3.25,3.53,0.367,6.21,0.563,0.421,T1,761,719,222,26,379.36,17.5
521,175,全职,中级,算法工程师,杭州,27,33,0,38,1,1,制造业,100,A轮,4,5,0,0.355,228,0.136,4.01,3.25,3.53,0.367,6.21,0.563,0.421,T1,726,690,177,25,363.86,30.0
522,175,全职,初级,算法工程师,新加坡,16,19,0,15,2,1,制造业,100,A轮,4,5,0,0.355,228,0.136,4.01,3.25,3.53,0.367,6.21,0.563,0.421,T1,799,758,218,21,378.12,17.5
523,175,全职,中级,前端开发,杭州,35,45,0,41,1,0,制造业,100,A轮,4,5,0,0.355,228,0.136,4.01,3.25,3.53,0.367,6.21,0.563,0.421,T1,815,774,221,32,379.05,40.0
524,176,全职,中级,运营,杭州,21,31,1,13,2,0,金融,200,B轮,3,3,0,0.156,198,0.165,3.7,3.19,4.54,0.64,1.78,0.342,0.526,T2,749,708,207,39,303.16,26.0
525,177,全职,中级,前端开发,杭州,18,27,1,14,3,0,教育,3000,B轮,5,2,0,0.424,148,0.154,4.83,4.43,4.74,0.648,6.66,0.258,0.653,T1,717,682,191,27,399.38,22.5
526,177,全职,初级,数据分析,杭州,30,40,0,10,2,1,教育,3000,B轮,5,2,0,0.424,148,0.154,4.83,4.43,4.74,0.648,6.66,0.258,0.653,T1,791,753,208,36,405.49,35.0
527,177,全职,高级,前端开发,上海,39,45,1,22,3,0,教育,3000,B轮,5,2,0,0.424,148,0.154,4.83,4.43,4.74,0.648,6.66,0.258,0.653,T1,788,746,229,33,412.39,42.0
528,177,全职,初级,后端开发,上海,27,38,0,22,1,1,教育,3000,B轮,5,2,0,0.424,148,0.154,4.83,4.43,4.74,0.648,6.66,0.258,0.653,T1,763,726,223,31,410.48,32.5
529,177,全职,高级,数据分析,北京,14,20,1,59,2,1,教育,3000,B轮,5,2,0,0.424,148,0.154,4.83,4.43,4.74,0.648,6.66,0.258,0.653,T1,720,676,203,34,403.75,17.0
530,178,全职,高级,算法工程师,深圳,16,27,0,48,1,1,互联网,200,天使轮,2,5,1,0.295,125,0.053,3.68,4.13,4.63,0.795,1.84,0.494,0.695,T2,796,766,228,14,333.42,21.5
531,178,全职,初级,前端开发,北京,28,36,0,56,3,0,互联网,200,天使轮,2,5,1,0.295,125,0.053,3.68,4.13,4.63,0.795,1.84,0.494,0.695,T2,821,781,233,9,334.76,32.0
532,178,全职,中级,算法工程师,杭州,33,41,1,21,2,1,互联网,200,天使轮,2,5,1,0.295,125,0.053,3.68,4.13,4.63,0.795,1.84,0.494,0.695,T2,837,794,228,12,333.42,37.0
533,178,全职,中级,产品经理,新加坡,9,17,0,43,1,0,互联网,200,天使轮,2,5,1,0.295,125,0.053,3.68,4.13,4.63,0.795,1.84,0.494,0.695,T2,743,709,219,16,330.93,13.0
534,178,全职,初级,算法工程师,上海,13,21,0,20,1,1,互联网,200,天使轮,2,5,1,0.295,125,0.053,3.68,4.13,4.63,0.795,1.84,0.494,0.695,T2,790,741,208,11,327.74,17.0
535,179,全职,高级,产品经理,上海,35,45,0,38,2,0,零售,1000,A轮,2,4,1,0.124,75,0.124,3.91,4.58,4.18,0.719,4.49,0.441,0.648,T2,813,767,216,19,276.43,40.0
536,179,全职,初级,数据分析,杭州,30,41,1,30,2,1,零售,1000,A轮,2,4,1,0.124,75,0.124,3.91,4.58,4.18,0.719,4.49,0.441,0.648,T2,809,762,228,29,279.78,35.5
537,179,全职,初级,运营,广州,15,22,1,46,3,0,零售,1000,A轮,2,4,1,0.124,75,0.124,3.91,4.58,4.18,0.719,4.49,0.441,0.648,T2,828,784,219,21,277.29,18.5
538,179,全职,中级,产品经理,新加坡,38,51,0,24,3,0,零售,1000,A轮,2,4,1,0.124,75,0.124,3.91,4.58,4.18,0.719,4.49,0.441,0.648,T2,875,831,237,26,282.17,44.5
539,179,全职,中级,前端开发,新加坡,23,34,0,32,1,0,零售,1000,A轮,2,4,1,0.124,75,0.124,3.91,4.58,4.18,0.719,4.49,0.441,0.648,T2,855,806,251,30,285.72,28.5
540,180,全职,初级,产品经理,杭州,22,28,1,38,2,0,互联网,1000,A轮,5,5,1,0.312,164,0.165,4.36,4.94,2.84,0.58,1.95,0.544,0.672,T1,801,750,237,38,392.86,25.0
541,180,全职,中级,后端开发,杭州,32,37,0,29,1,1,互联网,1000,A轮,5,5,1,0.312,164,0.165,4.36,4.94,2.84,0.58,1.95,0.544,0.672,T1,825,791,255,37,398.11,34.5
542,180,全职,高级,运营,上海,37,40,0,50,1,0,互联网,1000,A轮,5,5,1,0.312,164,0.165,4.36,4.94,2.84,0.58,1.95,0.544,0.672,T1,806,770,249,55,396.4,38.5
543,180,全职,高级,前端开发,新加坡,22,28,0,39,1,0,互联网,1000,A轮,5,5,1,0.312,164,0.165,4.36,4.94,2.84,0.58,1.95,0.544,0.672,T1,816,769,220,41,387.52,25.0
544,180,全职,中级,算法工程师,杭州,34,37,1,47,3,1,互联网,1000,A轮,5,5,1,0.312,164,0.165,4.36,4.94,2.84,0.58,1.95,0.544,0.672,T1,804,762,235,42,392.25,35.5
545,181,全职,初级,前端开发,上海,8,16,1,29,3,0,互联网,100,C轮及以上,4,4,0,0.5,196,0.153,4.09,3.69,3.19,0.658,4.05,0.446,0.526,T1,699,665,191,33,392.51,12.0
546,181,全职,中级,数据分析,新加坡,32,34,0,38,1,1,互联网,100,C轮及以上,4,4,0,0.5,196,0.153,4.09,3.69,3.19,0.658,4.05,0.446,0.526,T1,770,725,221,22,399.0,33.0
547,181,全职,高级,前端开发,杭州,31,38,1,56,2,0,互联网,100,C轮及以上,4,4,0,0.5,196,0.153,4.09,3.69,3.19,0.658,4.05,0.446,0.526,T1,739,712,220,41,399.0,34.5
548,181,全职,高级,算法工程师,深圳,37,48,0,34,3,1,互联网,100,C轮及以上,4,4,0,0.5,196,0.153,4.09,3.69,3.19,0.658,4.05,0.446,0.526,T1,778,732,206,23,397.68,42.5
